Gene	Microglia	Oligodendrocyte Mature	Oligodendroctye Myelinating	Oligodendroctye Precursor Cells	Committed Oligodendroctye Precursor Cells	Cerebrospinal Fluid-Contacting Neurons	Alpha motor neurons	Gamma motor neurons	Inhibitory	Epyndemal	Excitatory	Astrocyte	Endothelial	Vascular and Leptomeningeal Cells
Mtif3	NA	0.0878595370213959	0.0640841336112001	0.0610215070911801	0.0655403131366345	NA	0.142857142857143	0.163299316185545	0.0860065905075061	NA	0.0894392146116689	0.0606785392472833	0.103142124625879	0.0824786098842323
Mtl5	NA	0.0373456843486636	0.0452678730212593	0.0287242494810713	0.0655403131366345	NA	NA	0.114707866935281	0.0303099893180039	NA	0.0371140025999844	0.0724196933206741	NA	0.0824786098842323
Mtm1	0.105409255338946	0.249106718542377	0.0963738849304853	0.123563087236281	0.104383350095883	0.202030508910442	0.229415733870562	0.348366507145809	0.207230691256244	0.212397697621437	0.184715174321784	0.165306382354985	0.209656967344384	0.11930213524012
Mtmr1	NA	0.149541245821931	0.120510669970603	0.120234736560391	0.136213750873644	0.25	0.332242936779464	0.342083727464118	0.267704113547088	NA	0.250473305745627	0.147756481506743	0.103142124625879	0.173673293839437
Mtmr10	0.105409255338946	0.361766512734101	0.306230509461231	0.229116950500192	0.334795829207865	0.14142135623731	0.274351630584367	0.234082294392261	0.28617354472702	0.230283093235919	0.150943076003548	0.302800671365265	0.180578779628654	0.20555661294826
Mtmr11	NA	0.103468286146975	0.0963738849304853	0.0287242494810713	0.0464795186647285	NA	NA	0.114707866935281	0.0774715865467355	0.0851256530758749	0.0894392146116689	0.0892692055637308	NA	0.0953462589245592
Mtmr12	0.184637236468999	0.262887748731212	0.26638180141697	0.160391227193614	0.135823172309813	0.14142135623731	0.40718927884743	0.24913643956122	0.221089422042356	0.120824418666035	0.222489325688798	0.15652553019265	0.221803487683567	0.135457092295719
Mtmr14	NA	0.146279406040688	0.18978131929287	0.0909024231681681	0.0983540479209807	NA	0.252645576319956	0.290700949866906	0.159410679397217	NA	0.149215842177323	0.107000784179917	0.169943715464835	0.0953462589245592
Mtmr2	0.214422506967559	0.447414421101808	0.278909918973124	0.162992582764617	0.200919888003813	0.14142135623731	0.296217390723566	0.340502612303499	0.202364584674467	0.0851256530758749	0.203206812840449	0.162049251379388	0.268765256273358	0.151794185179729
Mtmr3	0.288675134594813	0.397010706228397	0.395614523771602	0.311469262192234	0.381401107942871	0.431331092813754	0.493741931101019	0.636975435097801	0.432279475810702	0.33466401061363	0.421578790600659	0.338344610309315	0.390417930348432	0.370352054979378
Mtmr4	NA	0.150577043621148	0.185105265702689	0.0761860339856396	0.085074295211124	0.14142135623731	0.239956909566871	0.234082294392261	0.147862184051901	0.0851256530758749	0.115956490959919	0.0712320377035012	NA	0.0824786098842323
Mtmr6	0.241121411085206	0.223309584384156	0.173076673047239	0.145472786562585	0.16484880529314	0.14142135623731	0.252645576319956	0.234082294392261	0.19381978890864	0.0851256530758749	0.181539970774638	0.142252991477822	0.246564483786721	0.135457092295719
Mtmr7	0.105409255338946	0.243388129416112	0.219787208535603	0.190936769377491	0.138409867587369	0.25	0.498161082405576	0.566129886846197	0.336966514876665	NA	0.325153185711781	0.0718487431198737	0.103142124625879	0.106721701823439
Mtmr9	NA	0.124995981418076	0.158610317143629	0.101004738057873	0.085074295211124	NA	0.294883912309794	0.114707866935281	0.155231032542419	NA	0.125375339459477	0.0881101646182624	0.180578779628654	0.0824786098842323
Mtnr1a	NA	NA	NA	0.0287242494810713	NA	NA	0.135388104721957	NA	NA	NA	0.0337376932580849	NA	NA	NA
Mto1	NA	0.187957564739369	0.173076673047239	0.104083299973307	0.125758042121174	NA	0.175863114528165	0.154713186938819	0.157997712523065	NA	0.143672276552296	0.0964747279073671	0.146647115021353	0.106721701823439
Mtor	0.184637236468999	0.363154722420776	0.437581372221319	0.277448580174524	0.271478536095155	0.14142135623731	0.441836082168462	0.53802758684897	0.384850318848264	0.278423023194852	0.336059372489512	0.294531025455974	0.209656967344384	0.266449810775743
Mtpap	0.142054117143114	0.2215949372874	0.2065040513911	0.145472786562585	0.135250445200115	0.25	0.320358154109047	0.290700949866906	0.20045402068347	0.148522131446501	0.173787955332918	0.148448898982943	0.235702260395516	0.135457092295719
Mtpn	0.184637236468999	0.143313281345621	0.111455642515071	0.101004738057873	0.116951124642715	0.14142135623731	0.277350098112615	0.234082294392261	0.171458070885195	0.172132593164774	0.147823641218417	0.107450821853803	0.259645393444749	0.151336817602686
Mtr	0.386782967347048	0.0354267565968589	0.193451868056585	0.16981754415739	0.146907037258816	NA	0.204124145231932	0.275838642183685	0.239509262346971	0.212397697621437	0.214834806355261	0.176422902502471	0.209656967344384	0.177084400830287
Mtrf1	NA	0.0911875164810369	0.0785674201318386	0.0497929597731969	0.069379231313596	NA	0.142857142857143	0.114707866935281	0.116139451062175	NA	0.0904396066247425	0.0542525639180773	NA	0.0777322074336472
Mtrf1l	0.105409255338946	0.127583007962409	0.0908153218373	0.0671464760467096	0.106172462364243	0.14142135623731	0.100503781525921	0.234082294392261	0.151038463143845	0.0851256530758749	0.101465480669776	0.11421439618443	0.180578779628654	0.135457092295719
Mtss1	0.473513723810378	0.456699966278843	0.222912392672111	0.43895998283595	0.369144490953799	0.349641800637533	0.803251851403334	0.931337243369722	0.558043912376213	0.327978232685552	0.665004822860531	0.233441532557555	0.670335038827527	0.333640573287074
Mtss1l	0.105409255338946	0.0992234262979312	0.101639453522718	0.330651756239385	0.172026436760496	0.14142135623731	0.314485451016575	0.370809924354783	0.294416061690327	0.247120825286086	0.225440755313345	0.367440709039232	0.180578779628654	0.111420339342757
Mttp	NA	0.0992234262979312	0.115158587205692	0.0761860339856396	0.0776150525706333	NA	0.142857142857143	0.114707866935281	0.130274500739301	0.0851256530758749	0.127240554394875	0.0836438566918927	NA	0.0672672793996312
Mtus1	0.451064074819845	0.471671984370446	0.477517386181662	0.0543414061677224	0.0983540479209807	0.14142135623731	0.294883912309794	0.547948096966034	0.277927708191768	0.282685708458927	0.260152540963656	0.211857508003287	0.471621109141899	0.166666666666667
Mtus2	NA	0.0807710724212361	0.111455642515071	0.0814800843726711	0.0464795186647285	0.309359216769115	0.375471082951355	0.363803437554499	0.688893057301312	0.114540532248182	0.684353379725088	0.061542507858717	0.103142124625879	0.146328874267337
Mtx1	0.105409255338946	0.125176697744925	0.101639453522718	0.0575197308543051	0.0489995957550025	0.14142135623731	0.100503781525921	0.163299316185545	0.0886740645946146	0.172132593164774	0.0773105980045129	0.12100775570694	NA	0.0672672793996312
Mtx2	0.214422506967559	0.265007066047913	0.177892016741205	0.175139384666949	0.131634865890326	0.329690236697894	0.281939170354487	0.348366507145809	0.247708131483851	0.148522131446501	0.207747571743079	0.168131402557463	0.169943715464835	0.175285802787181
Mtx3	0.105409255338946	0.113429936438138	0.101639453522718	0.103270950344886	0.148431208798588	NA	0.204124145231932	0.234082294392261	0.146251327622695	0.139856720255013	0.119691209601904	0.121576782355542	0.103142124625879	0.106721701823439
Muc1	NA	0.0263981838674227	0.0572950666416317	0.0287242494810713	NA	NA	NA	NA	0.0214274782177742	NA	NA	0.0331922586977549	NA	NA
Muc13	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0224846875206644	NA	NA	NA
Muc15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224846875206644	0.019156525704423	NA	NA
